instance 	 Gamma 	 status 	 objbound 	 objval 	 mipgap 	 runtime 
j3047_3 	 7 	 2 	 84.00 	 84.00 	 0.0000 	 5.27 
j3047_4 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 24.50 
j3047_4 	 5 	 2 	 68.00 	 68.00 	 0.0000 	 234.06 
j3047_4 	 7 	 2 	 72.00 	 72.00 	 0.0000 	 43.39 
j3047_5 	 3 	 2 	 60.00 	 60.00 	 0.0000 	 76.42 
j3047_5 	 5 	 2 	 66.00 	 66.00 	 0.0000 	 262.17 
j3047_5 	 7 	 2 	 70.00 	 70.00 	 0.0000 	 685.37 
j3047_6 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 16.09 
j3047_6 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 26.49 
j3047_6 	 7 	 2 	 79.00 	 79.00 	 0.0000 	 28.34 
j3047_7 	 3 	 9 	 78.00 	 81.00 	 0.0370 	 1200.03 
j3047_7 	 5 	 9 	 86.00 	 89.00 	 0.0337 	 1200.02 
j3047_7 	 7 	 9 	 94.00 	 96.00 	 0.0208 	 1200.02 
j3047_8 	 3 	 2 	 62.00 	 62.00 	 0.0000 	 2.40 
j3047_8 	 5 	 2 	 70.00 	 70.00 	 0.0000 	 3.56 
j3047_8 	 7 	 2 	 73.00 	 73.00 	 0.0000 	 6.65 
j3047_9 	 3 	 2 	 80.00 	 80.00 	 0.0000 	 2.55 
j3047_9 	 5 	 2 	 90.00 	 90.00 	 0.0000 	 7.98 
j3047_9 	 7 	 2 	 97.00 	 97.00 	 0.0000 	 8.90 
j3047_10 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 736.87 
j3047_10 	 5 	 9 	 80.00 	 81.00 	 0.0123 	 1200.01 
j3047_10 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 774.42 
j3048_1 	 3 	 2 	 78.00 	 78.00 	 0.0000 	 0.66 
j3048_1 	 5 	 2 	 85.00 	 85.00 	 0.0000 	 1.93 
j3048_1 	 7 	 2 	 91.00 	 91.00 	 0.0000 	 0.96 
j3048_2 	 3 	 2 	 66.00 	 66.00 	 0.0000 	 0.72 
j3048_2 	 5 	 2 	 73.00 	 73.00 	 0.0000 	 1.72 
j3048_2 	 7 	 2 	 78.00 	 78.00 	 0.0000 	 1.14 
j3048_3 	 3 	 2 	 64.00 	 64.00 	 0.0000 	 0.71 
j3048_3 	 5 	 2 	 71.00 	 71.00 	 0.0000 	 1.46 
j3048_3 	 7 	 2 	 76.00 	 76.00 	 0.0000 	 1.92 
j3048_4 	 3 	 2 	 72.00 	 72.00 	 0.0000 	 1.36 
j3048_4 	 5 	 2 	 81.00 	 81.00 	 0.0000 	 1.74 
j3048_4 	 7 	 2 	 86.00 	 86.00 	 0.0000 	 2.20 
j3048_5 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.68 
j3048_5 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 2.65 
j3048_5 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 3.21 
j3048_6 	 3 	 2 	 73.00 	 73.00 	 0.0000 	 0.96 
j3048_6 	 5 	 2 	 82.00 	 82.00 	 0.0000 	 0.91 
j3048_6 	 7 	 2 	 87.00 	 87.00 	 0.0000 	 1.01 
j3048_7 	 3 	 2 	 68.00 	 68.00 	 0.0000 	 1.31 
j3048_7 	 5 	 2 	 74.00 	 74.00 	 0.0000 	 1.43 
j3048_7 	 7 	 2 	 80.00 	 80.00 	 0.0000 	 2.32 
j3048_8 	 3 	 2 	 58.00 	 58.00 	 0.0000 	 0.64 
j3048_8 	 5 	 2 	 64.00 	 64.00 	 0.0000 	 0.81 
j3048_8 	 7 	 2 	 68.00 	 68.00 	 0.0000 	 1.86 
j3048_9 	 3 	 2 	 74.00 	 74.00 	 0.0000 	 0.74 
j3048_9 	 5 	 2 	 83.00 	 83.00 	 0.0000 	 0.98 
j3048_9 	 7 	 2 	 89.00 	 89.00 	 0.0000 	 1.08 
j3048_10 	 3 	 2 	 67.00 	 67.00 	 0.0000 	 0.68 
j3048_10 	 5 	 2 	 75.00 	 75.00 	 0.0000 	 1.17 
j3048_10 	 7 	 2 	 82.00 	 82.00 	 0.0000 	 1.01 
